id,title,Rating,maincateg,platform,price1,actprice1,Offer %,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1
9819,1514 Mocassin For Men  (Brown),4.2,Men,Flipkart,649,1299,50.04%,761,97,455,148,71,27,60,1
18314,"Women Yellow, Beige, Gold Wedges Sandal",4.1,Women,Flipkart,645,649,0.62%,661,97,333,173,71,28,56,1
13072,Mens Casuals Shoes for boys (Tan) Mocassin For Men  (Tan),3.5,Men,Flipkart,379,999,62.06%,26,4,9,6,3,5,3,0
11289,Gold glitter with mirror work For Women  (Red),3.5,Women,Flipkart,299,499,40.08%,38,8,17,5,4,4,8,0
16565,Slides,4.1,Women,Flipkart,249,999,75.08%,360,55,205,62,43,20,30,0
2207,Women SL-123 Magenta Baby Pink Walking Shoes For Women  (Red),4.3,Women,Flipkart,836,899,7.01%,8998,1321,5182,2559,681,200,376,1
12606,Slippers,4,Women,Flipkart,582,699,16.74%,95,6,47,23,13,4,8,1
15622,Fire run IDP Running Shoes For Men  (Blue),4.4,Men,Flipkart,1799,2999,40.01%,16,2,11,2,2,0,1,1
6405,Women Black Wedges Sandal,3.8,Women,Flipkart,395,599,34.06%,11296,1679,5154,2198,1647,857,1447,1
6579,Women Punjabi Jutti Jutis For Women  (Multicolor),3.5,Women,Flipkart,199,599,66.78%,17,0,7,3,2,2,3,1
3912,Bond Street by (Red Tape) Men's Sneakers,3.7,Men,Amazon,898,1199,25.10%,409,178,17,6,12,26,40,1
9263,Walking Shoes For Women  (Black),4,Women,Flipkart,675,999,32.43%,51,7,25,12,5,5,4,1
4972,Red-Marathon Running Shoes For Men  (Red),4.1,Men,Flipkart,569,949,40.04%,6665,1069,3596,1428,706,324,611,1
9373,KENT Running Shoes For Men  (Navy),4.2,Men,Flipkart,1049,1299,19.25%,4589,769,2598,1073,407,173,338,1
477,Women SL-123 Magenta Baby Pink Walking Shoes For Women  (Red),4.3,Women,Flipkart,900,787,7.01%,8998,1321,6146,1589,456,204,634,1
20507,Running Shoes For Men  (White),3.9,Men,Flipkart,940,3699,74.59%,495,61,243,109,59,27,57,0
16656,NORTH Running Shoes For Men  (Navy),4.2,,Flipkart,1399,1499,6.67%,,,17350,,2377,1014,1998,1
5130,Girls Stylish Cut Work Design Sneakers For Women  (Grey),4,Women,Flipkart,349,499,30.06%,1573,203,788,342,227,91,132,1
607,Black Height Increasing Shoes Boots For Men  (Black),3.7,Men,Flipkart,998,2883,66.82%,508,93,223,58,37,35,83,1
1566,Women Black Heels Sandal,3.9,Women,Flipkart,378,799,52.69%,582,60,301,104,78,36,63,0
9154,Men Yellow Flip Flops,4.1,Men,Flipkart,267,299,10.70%,159,19,90,28,22,8,11,0
5696,Women Off White Flats Sandal,4.1,Women,Flipkart,299,999,70.07%,1035,141,596,194,113,40,92,1
3653,Women Black Flats Sandal,4.1,Women,Flipkart,399,499,20.04%,2115,326,1117,451,268,98,181,0
4985,Stylish Boots For Women  (Brown),4.3,Women,Flipkart,599,999,40.04%,2855,522,1829,522,240,99,165,1
14062,Asian Belly for women | Casual juti shoes for girls stylish latest design new fashion | Blush canvas shoes for ladies | Lightweight espadrilles blue shoes for party & everyday use Slip On Sneakers For Women  (Blue),3.9,Women,Flipkart,379,499,24.05%,43,3,20,9,8,2,4,1
4914,Men Navy Sports Sandal,4.3,Men,Flipkart,1644,2799,41.26%,165,21,89,50,19,4,3,1
10447,Casuals For Men  (Black),3.9,Men,Flipkart,389,999,61.06%,2432,329,1268,416,293,146,309,0
9304,SKECH-AIR EDGE Running Shoes For Women  (Navy),4.1,Women,Flipkart,3899,5999,35.01%,23,2,11,7,3,1,1,1
19234,Men Black Sandal,4,Men,Flipkart,399,999,60.06%,3453,450,1721,846,446,167,273,1
9888,Jalsa Nagra Jutti Mojaris For Men Mojaris For Men Jutis For Men  (White),3.7,Men,Flipkart,399,999,60.06%,19,2,5,7,4,2,1,1
16094,Men Blue Sandal,3.7,Men,Flipkart,299,499,40.08%,71,9,33,11,13,2,12,0
20946,Dubbers M Running Shoes For Men  (Black),4.1,Men,Flipkart,2529,4599,45.01%,18,1,12,2,0,1,3,1
13481,Men Red Sandal,4,Men,Flipkart,426,999,57.36%,14833,1945,7955,2968,1850,755,1305,0
2737,Women Maroon Flats Sandal,4,Women,Flipkart,189,999,81.08%,552,68,285,103,77,39,48,0
16540,Combo Pack of 4 Latest Collection Stylish Casual Loafer Sneakers Shoes Sneakers For Men  (Multicolor),3.8,Men,Flipkart,499,1996,75.00%,3539,399,1847,521,423,243,505,1
15087,Black Transparent Slides,4,Women,Flipkart,294,399,26.32%,1770,256,912,345,231,102,182,1
12411,Women Maroon Heels Sandal,3.9,Women,Flipkart,474,999,52.55%,137,23,61,40,13,4,19,1
14881,Women Blue Wedges Sandal,4,Women,Flipkart,205,1200,82.92%,818,64,470,122,90,47,89,0
3604,Slides,4.3,Women,Flipkart,279,499,44.09%,,36,121,,,7,6,1
15165,Loafers for Men ( Tan 07 ) Loafers For Men  (Tan),4.2,Men,Flipkart,474,999,52.55%,1625,181,925,371,162,63,104,0
2199,Slyde Knit IDP Sneakers For Men  (Grey),4.3,Men,Flipkart,1665,2999,44.48%,5702,778,3367,1371,470,138,356,1
1016,"Running Shoes For Women  (Blue, Maroon)",4.1,Women,Flipkart,699,1499,53.37%,133,8,75,25,16,6,11,1
16177,frenzofooton flipflop slipper for men Slides,3.9,Men,Flipkart,199,499,60.12%,4923,423,2723,656,570,311,663,1
12690,Women Navy Flats Sandal,3.8,Women,Flipkart,319,499,36.07%,692,87,303,164,91,60,74,1
1571,BENASSI JDI Slides,4.4,Men,Flipkart,1747,2495,29.98%,380,33,258,68,20,13,21,1
681,Slides,3.8,Men,Flipkart,229,1058,75.08%,947,104,639,153,117,72,224,1
2570,casual for men sneaker shoes high top shoes stylish High Tops For Men  (Blue),4.1,Men,Flipkart,470,999,52.95%,6003,732,3638,880,598,296,591,1
5324,Stamp IDP Flip Flops,4.3,Men,Flipkart,1047,1499,30.15%,458,46,285,101,40,10,22,1
4170,Women Beige Heels Sandal,4,Women,Flipkart,382,799,52.19%,2795,380,1362,670,390,154,219,0
8636,Comfortable Bellies Shoes Slip On For Women  (Black),4.2,Women,Flipkart,449,999,55.06%,227,37,126,55,28,6,15,1
11735,YOU - REVERE Walking Shoes For Women  (Black),4.5,Women,Flipkart,2385,5299,54.99%,119,18,84,20,8,3,4,1
17857,Women Copper Flats Sandal,3.9,Women,Flipkart,195,999,80.48%,186,18,82,46,32,9,14,1
13532,Perfect Stylish Girls High Ankle Boots Boots For Women  (Grey),4.4,Women,Flipkart,399,1399,71.48%,131,16,81,30,9,7,4,1
12964,Women Beige Heels Sandal,4,Women,Flipkart,399,799,50.06%,2795,380,1362,670,390,154,219,0
14792,Women Maroon Wedges Sandal,4.3,Women,Flipkart,1048,2195,52.26%,134,17,85,23,12,6,8,1
17746,Slides,4.1,Women,Flipkart,345,795,56.60%,961,126,500,218,120,44,79,0
3633,Fire run IDP Running Shoes For Women  (Pink),4.4,,Flipkart,2998,2999,0.03%,,0,,,,0,0,1
2245,Slip On Sneakers For Women  (Grey),4.2,Women,Flipkart,299,899,66.74%,124,19,68,26,16,1,10,0
5830,NUM0001 Oxford For Men  (Black),4.1,Men,Flipkart,399,799,50.06%,686,76,392,122,77,26,69,0
6728,Bellies For Women  (Blue),3.9,Women,Flipkart,249,999,75.08%,337,54,161,72,44,21,39,0
19368,Inklenzo Men's Yellow Sneakers Running and outdoor Gym Walking Daily Wear Shoes Dancing Shoes For Men  (Yellow),4,,Flipkart,569,999,43.04%,,,,96,78,35,85,1
20193,PERRY Running Shoes For Women  (Blue),4.2,Women,Flipkart,649,699,7.15%,496,86,262,145,42,13,34,1
20028,Synthetic Leather Casual Partywear New Boots latest stylish Design Boots For Women  (Black),4.2,,Flipkart,594,1499,60.37%,71,,,,6,4,5,1
10144,Perfect Stylish Girls Casual Shoes Sneakers For Women  (White),3.9,Women,Flipkart,399,999,60.06%,1353,202,698,258,174,77,146,0
12994,Flip Flops,3.6,Women,Flipkart,119,499,76.15%,18,3,9,0,2,1,4,0
7516,Men Silver Casual Sandal,4.3,Men,Flipkart,1374,2499,45.02%,80,10,49,18,8,2,3,1
2588,Men Black Sandal,3.9,Men,Flipkart,485,1499,67.65%,76,7,36,16,11,4,9,0
1227,Bellies For Women  (Black),4,Women,Flipkart,404,799,49.44%,114,15,61,18,16,7,11,0
18966,Mojaris For Women  (Brown),3.8,Women,Flipkart,361,599,39.73%,21,2,10,5,2,0,4,0
19812,Casual Boot Boots For Men  (Tan),3.9,Men,Flipkart,474,999,52.55%,5113,767,2668,843,670,322,610,1
7403,Knit IDP Wn s Running Shoes For Women  (Pink),4.4,Women,Flipkart,1100,3999,72.49%,755,125,465,188,57,13,32,1
5870,Casuals For Women  (Black),3.9,Women,Flipkart,298,599,50.25%,812,108,447,117,101,52,95,1
11496,Basket Trim Sneakers For Women  (White),4.5,Women,Flipkart,1840,6999,73.71%,78,3,56,8,11,0,3,1
3087,Boots For Women  (Tan),3.5,Women,Flipkart,390,1299,69.98%,32,3,14,5,3,3,7,1
3134,Women Beige Bellies Sandal,4,Women,Flipkart,399,999,60.06%,185,21,89,44,28,9,15,0
8007,Shoes for Men Pack of 3 Combo(O)-1618-1614-689 Casuals For Men  (Multicolor),4,Men,Flipkart,664,1497,55.64%,374,35,220,46,47,21,40,1
8036,Women Blue Flats Sandal,3.7,Women,Flipkart,499,550,9.27%,1056,111,434,222,174,81,145,0
9243,Men Black Sports Sandal,4.1,Men,Flipkart,949,2499,62.02%,1071,126,545,272,120,50,84,1
10040,Velvet Ethnic Shoes Mojaris For Women  (Maroon),4.1,Women,Flipkart,299,1599,81.30%,95,8,52,17,16,4,6,0
11884,Bow & Braids Bellies For Women  (Tan),4.1,Women,Flipkart,320,899,64.40%,383,57,201,83,52,17,29,0
10042,ZOOM PLUS Running Shoe For Men  (Black),4,,Flipkart,1349,2699,50.02%,,,,,358,117,340,1
1380,Men Grey Casual Sandal,4,Men,Flipkart,1299,1999,35.02%,436,45,195,122,63,19,37,1
16655,Women Black Heels Sandal,4.1,Women,Flipkart,569,1499,62.04%,1100,165,584,258,143,42,73,1
16869,LOAFER Loafers For Men  (Brown),4,Men,Flipkart,347,999,65.27%,157,21,83,33,12,10,19,0
4654,Jutis For Men  (Black),3.7,Men,Flipkart,494,499,1.00%,43,2,22,5,4,4,8,0
2302,Women Beige Heels Sandal,4,Women,Flipkart,474,999,52.55%,268,34,137,57,38,16,20,1
7191,SL 154 Walking Shoes For Women  (Grey),4.3,Women,Flipkart,840,999,15.92%,1962,238,1099,542,177,47,101,1
14187,Lace Up For Men  (Tan),4.1,Men,Flipkart,3985,6999,43.06%,19,0,9,6,2,0,2,1
16517,"Asian sports shoes for women without laces | Running shoes for girls stylish latest design new fashion | Elasto-02 casual sneakers for ladies | Slip on black shoes for jogging, walking, gym & party Running Shoes For Women  (Grey, Blue)",4,Women,Flipkart,949,1998,52.50%,104,8,52,24,14,4,10,1
20274,Men Navy Casual Sandal,4.2,Men,Flipkart,699,799,12.52%,187,41,104,41,25,6,11,0
5264,Women Pink Heels Sandal,4,Women,Flipkart,358,799,55.19%,395,65,198,84,56,20,37,0
3300,New Fashionable And Comfortable Sneakers For Women And Girls Party Wear Party Wear For Women  (Pink),4.1,Women,Flipkart,499,999,50.05%,63,9,41,5,5,5,7,1
17833,"Walking Shoes,Gym Shoes,Sports Shoes,Training Shoes,Motosports shoes, Walking Shoes For Men  (Multicolor)",4,Men,Flipkart,557,999,44.24%,14736,2244,7465,3413,1840,684,1334,1
16534,Rive Slipon Wn s MU IDP Running Shoes For Women  (Grey),4.2,Women,Flipkart,2427,3999,39.31%,58,9,30,19,4,3,2,1
3697,Canvas Shoes For Men  (Blue),4,Men,Flipkart,302,1799,83.21%,60,11,29,13,9,6,3,0
19490,Shoes for Men Pack of 3 Combo(O)-1618-1614-689 Casuals For Men  (Multicolor),4,Men,Flipkart,664,1497,55.64%,371,35,219,45,47,21,39,1
20567,Casuals For Men  (Black),4.1,Men,Flipkart,379,999,62.06%,2500,426,1399,451,277,125,248,0
14564,Women Tan Flats Sandal,3.9,Women,Flipkart,389,749,48.06%,228,43,124,35,28,15,26,1
15431,Women Black Heels Sandal,4,Women,Flipkart,399,799,50.06%,2795,380,1362,672,390,154,219,0
20949,Women Gold Wedges Sandal,3.7,Women,Flipkart,159,499,68.14%,605,57,264,109,89,52,91,0
18050,"Combo Pack of 2 Casual Sneaker LightWeight Winter Shoes Loafers For Men  (Red, Grey)",3.8,Men,Flipkart,399,2499,84.03%,534,68,238,97,93,41,65,1
1805,Bellies For Women  (Grey),4.2,Women,Flipkart,421,999,57.86%,518,71,273,154,55,16,20,1
18029,Men Brown Sandal,4.1,,Flipkart,999,1850,46.00%,16,,,5,3,0,1,0
4965,Men Brown Flats Sandal,3.8,Men,Flipkart,499,999,50.05%,123,15,50,30,22,10,11,0
450,Jutis For Women  (Multicolor),4,Women,Flipkart,178,553,70.12%,22,2,11,5,2,3,5,0
17944,Men Green Sandal,3.8,Men,Flipkart,465,1499,68.98%,28,4,14,5,2,2,5,0
8033,Sneakers For Women  (Multicolor),3.5,Women,Flipkart,525,998,47.39%,22,1,8,6,2,2,4,1
9709,Slides,3.9,Men,Flipkart,525,1497,64.93%,136,15,72,21,19,10,14,1
14875,Running Shoes For Men  (Orange),4.1,,Flipkart,426,999,57.36%,,,,,,2808,4805,1
16175,"Latest Collection, Comfortable & Fashionable Bellies for Women's and Girl's Pack of 1 Bellies For Women  (Blue)",4.5,Women,Flipkart,249,499,50.10%,15,3,10,3,0,1,0,0
7994,"Men Navy, Red Sandal",4.1,Men,Flipkart,719,799,10.01%,9383,1311,4879,2295,978,359,872,0
1252,Women Red Wedges Sandal,4.1,Women,Flipkart,682,799,14.64%,265,30,136,68,31,14,16,1
1010,Boots For Women  (Grey),4.1,Women,Flipkart,599,999,40.04%,130,21,79,17,15,4,15,0
17965,Syth. Leather Boots For Women  (Brown),4.2,Women,Flipkart,1778,6099,70.85%,113,23,65,23,16,2,7,0
6623,"Men Brown, Brown Sandal",4,Men,Flipkart,219,399,45.11%,1385,195,655,347,209,71,103,1
14327,Bellies For Women  (Red),3.7,Women,Flipkart,293,999,70.67%,5122,710,2242,1070,738,401,671,1
3497,Knitting-303 Walking Shoes For Women  (Black),4.2,Women,Flipkart,474,999,52.55%,108,18,61,25,12,2,8,1
15297,Men Black Flats Sandal,4.1,Men,Flipkart,659,699,5.72%,248,43,115,69,41,10,13,0
3501,STYLISH-WHITE-6 Sneakers For Men  (White),3.8,Men,Flipkart,199,499,60.12%,3100,315,1717,362,295,243,483,0
825,Zipper Boots For Women And Girls Boots For Women  (Red),4,Women,Flipkart,553,926,40.04%,288,47,176,46,28,9,51,0
5257,Women Copper Heels Sandal,4.3,Women,Flipkart,569,999,43.04%,110,15,70,19,11,8,3,1
16833,RC3502 001 Slip On For Men  (Black),4.2,Men,Flipkart,1845,4099,54.99%,1079,154,570,310,112,31,56,1
12113,"Women Black, Blue, Red Flats Sandal",4,Women,Flipkart,181,899,79.87%,778,80,422,134,100,42,79,0
19672,"Sneakers For Men  (White, Black)",4.2,Men,Flipkart,503,999,49.65%,374,63,218,86,36,13,21,1
1313,Slides,4.2,Men,Flipkart,199,999,80.08%,618,82,376,99,59,36,48,1
5960,Women Black Flats Sandal,4.1,Women,Flipkart,349,699,50.07%,1234,151,621,323,155,62,73,1
14694,Women Maroon Bellies Sandal,4.1,Women,Flipkart,449,699,35.77%,38,5,20,8,6,0,4,1
462,ARYA - DIFFERENT EDGE Bellies For Women  (Pink),4.1,Women,Flipkart,2777,4491,35.01%,167,24,162,43,11,6,13,1
3072,Women Pink Wedges Sandal,4.1,Women,Flipkart,459,999,54.05%,184,25,103,36,21,11,15,1
20076,Men Black Sports Sandal,4.6,Men,Flipkart,1374,2499,45.02%,12,2,8,3,1,0,0,1
14890,Clymb Men's Sneaker,3.3,Men,Amazon,404,499,19.04%,,42,31,2,,13,39,0
16499,Women Black Heels Sandal,4.4,Women,Flipkart,664,999,33.53%,142,19,89,32,10,3,4,1
19723,Training & Gym Sports Shoes Running Shoes For Men  (Black),3.9,Men,Flipkart,299,999,70.07%,1219,144,643,181,145,82,168,1
17834,Women Brown Wedges Sandal,4.1,Women,Flipkart,540,1199,54.96%,761,103,397,178,98,27,61,0
11166,Slides,4.2,Women,Flipkart,499,799,37.55%,175,30,91,47,27,3,7,0
6010,Perfect Stylish Girls White Sneakers For Women Sneakers For Women  (White),3.9,Women,Flipkart,349,399,12.53%,15,2,7,3,3,1,1,0
3166,Boots For Women  (Black),4.3,Women,Flipkart,399,999,60.06%,19,3,9,7,3,0,0,0
11074,"Latest Collection, Comfortable & Fashionable Sneaker Latest Collection, Comfortable & Fashionable Sneaker Shoes Very Light Weight And Very Comfortable for Women's and Girl's Sneakers For Women  (White, Silver)",4,Women,Flipkart,499,999,50.05%,254,32,141,43,26,19,25,1
20267,"Royal Look Party Wear Shoes For Men ll Casual Shoes For Men ll Latest Patent Leather Boots for Men Boots For Men  (Red, Maroon)",4.2,Men,Flipkart,799,1299,38.49%,2249,324,1466,343,158,100,182,1
7691,"Century-12 Running shoes for boys | sports shoes for men | Latest Stylish Casual sport shoes for men | Lace up Lightweight black shoes for running, walking, gym, trekking, hiking & party Running For Men  (Black, Maroon)",4.1,Men,Flipkart,640,999,35.94%,11595,1845,5888,2964,1359,510,874,1
11668,Women Green Flats Sandal,3.8,Women,Flipkart,426,699,39.06%,743,90,331,166,99,48,94,0
7607,UPCOURT 4 Badminton Shoes For Men  (Blue),4.3,Men,Flipkart,3609,3999,9.75%,84,12,55,14,5,5,5,0
4853,Slippers,4.1,Men,Flipkart,364,899,59.51%,68,1,42,7,7,5,7,1
17335,Combo Women Pack of 2 Sneakers With Sports Shoes High Tops For Women  (Multicolor),3.9,Women,Flipkart,575,998,42.38%,2281,327,1045,495,350,160,232,1
1198,Women Silver Flats Sandal,3.9,Women,Flipkart,289,699,58.66%,125,14,62,27,16,6,14,1
8120,Women Beige Wedges Sandal,4,Women,Flipkart,399,999,60.06%,185,21,88,45,28,9,15,0
11157,Slides,3.8,Men,Flipkart,163,499,67.33%,4578,483,2291,688,613,356,630,1
18731,Women Multicolor Flats Sandal,3.7,Women,Flipkart,130,499,73.95%,22859,3368,10108,3809,3483,1908,3551,0
6828,Stylish Boots For Women  (Brown),4.3,Women,Flipkart,599,999,40.04%,2849,522,1829,521,240,99,165,1
12633,"Women Black, Pink Sports Sandal",4.2,Women,Flipkart,720,749,3.87%,85,5,44,26,6,3,6,0
13346,Slippers,4,Men,Flipkart,390,999,60.96%,166,18,86,37,18,13,12,0
3843,Women Pink Flats Sandal,4,Women,Flipkart,699,999,30.03%,116,16,49,37,17,5,8,0
7872,Jutis For Women  (Black),4.1,Women,Flipkart,199,499,60.12%,5732,681,3237,1025,654,308,508,0
14058,SM-277 Running Shoes For Men  (Blue),4.2,Men,Flipkart,759,899,15.57%,34165,5813,17879,9441,3674,1205,1966,1
20924,Women Black Flats Sandal,4.3,Women,Flipkart,1005,1299,22.63%,155,20,96,39,7,3,10,1
3,Men Black Casual Sandal,4.2,Men,Flipkart,919,879,3.34%,465,43,104,54,44,21,42,1
4188,Bellies For Women  (Black),4.4,Women,Flipkart,699,999,30.03%,69,10,45,15,5,2,2,1
1807,ROMAN RANE ZIR Unisex Long Dancing shoes High Tops For Men  (Red),3.9,,Flipkart,599,999,40.04%,792,,,118,85,47,119,1
6173,Women White Flats Sandal,3.8,Women,Flipkart,399,799,50.06%,,,,,13,7,9,1
20719,Unique Synthetic Trendy Classic Office and Party wear Formal Derby Lace Up For Men  (Brown),4,Men,Flipkart,350,999,64.97%,474,72,238,103,76,16,41,0
4475,Women Blue Wedges Sandal,3.8,Women,Flipkart,179,999,82.08%,156,22,76,26,22,17,15,0
2109,Men SFG-49 Navy Blue Fluorescent Green Flip Flops,4.1,Men,Flipkart,343,399,14.04%,21054,2532,11523,4995,2145,894,1497,0
20205,Flip Flops,3.8,Men,Flipkart,285,799,64.33%,673,60,325,121,92,46,89,0
10445,SOLEI ST.-GROOVILICIOUS Casuals For Women  (Pink),4.6,Women,Flipkart,3250,6499,49.99%,5,0,4,0,1,0,0,1
18027,Women Black Flats Sandal,3.8,Women,Flipkart,252,1299,80.60%,65,9,25,18,10,6,6,0
10631,Women Tan Heels Sandal,4.1,Women,Flipkart,475,999,52.45%,23,4,12,6,3,0,2,1
9989,Slip On For Men  (Black),4.1,Men,Flipkart,674,2399,71.91%,137,17,64,39,17,11,6,1
19015,Rajasthani Jaipuri Work Ethnic Womens Girls Ladies shoe Jutis For Women  (Orange),4.1,Women,Flipkart,199,799,75.09%,7,0,5,0,1,0,1,0
2422,Women Navy Flats Sandal,4.2,Women,Flipkart,298,999,70.17%,888,159,509,183,79,51,63,1
4500,Trending & Stylish Colorblocked High Quality material With Aimix Sole Light Weighted Mesh Designed Running Shoes For Men  (Multicolor),4,Men,Flipkart,699,1699,58.86%,409,84,258,44,25,24,58,1
7792,Women Black Heels Sandal,4.3,Women,Flipkart,474,999,52.55%,375,56,223,82,32,20,18,1
432,Flip Flops,3.7,Women,Flipkart,91,530,81.80%,32,0,22,7,4,3,8,0
20045,Women Black Heels Sandal,4.1,Women,Flipkart,699,999,30.03%,373,46,186,100,49,21,17,0
17014,Lace Up For Men  (Tan),3.8,Men,Flipkart,497,1899,73.83%,95,14,38,25,13,11,8,1
146,Jutis For Women  (Yellow),4,Women,Flipkart,163,630,60.12%,1939,215,581,190,347,100,143,0
8912,Revolution 4 Running Shoes For Men  (Off White),4.3,Men,Flipkart,2587,3695,29.99%,38544,5160,22407,9475,3182,1117,2363,1
3208,Slides,3.9,Men,Flipkart,229,499,54.11%,219,25,106,45,29,14,25,0
15048,Flip Flops,4,Women,Flipkart,331,499,33.67%,50,9,24,14,6,1,5,0
20872,"Women Red, Grey Flats Sandal",4.1,Women,Flipkart,599,1798,66.69%,353,48,183,84,43,13,30,1
6990,"Training Shoes,Running Shoes,Gym Shoes,Loafers,Casual Shoes,Canvas Shoes Canvas Shoes For Women  (Multicolor)",3.7,Women,Flipkart,516,998,48.30%,1993,320,800,474,338,142,239,1
17320,"88 Running Shoes For Women  (Purple, Pink)",4.3,Women,Flipkart,819,999,18.02%,5646,828,3019,1729,529,151,218,1
17527,Boots For Women  (Tan),3.9,Women,Flipkart,499,999,50.05%,553,79,273,123,58,24,75,0
13838,Bellies For Women  (Multicolor),3.9,Women,Flipkart,419,699,40.06%,131,14,67,27,17,3,17,1
18157,Chappal for men | New fashion latest design casual slippers for boys stylish | 4711 thong sandals grey chappals for men | Perfect flip flops for daily wear walking Slippers,3.9,Men,Flipkart,284,499,43.09%,8265,1137,3859,1923,1264,507,712,1
18347,"Men SM-482 Dark Grey Neon Green Running Shoes For Men  (Grey, Green)",4.2,Men,Flipkart,1049,1349,22.24%,4297,575,2457,981,391,155,313,1
17806,FLEX APPEAL 3.0-BREEZIN' KICK Running Shoes For Women  (Navy),4.4,Women,Flipkart,1920,4799,59.99%,69,10,43,17,4,1,4,1
19233,Women Brown Heels Sandal,4.3,Women,Flipkart,568,1199,52.63%,807,114,485,177,61,41,43,0
7663,"SL-83 Running Shoes For Women  (Pink, White)",4.1,Women,Flipkart,649,899,27.81%,9499,1495,4728,2520,1137,383,731,1
13556,Shahi Jalsa Jutis For Men  (Tan),2.9,Men,Flipkart,499,1999,75.04%,20,0,9,0,0,2,9,0
12795,Men Glossy Juttis/Mojaris Mojaris For Men  (Black),4.1,Men,Flipkart,275,850,67.65%,507,49,311,63,48,35,50,0
7515,Women Black Flats Sandal,3.9,Women,Flipkart,195,999,80.48%,186,18,82,46,32,9,14,1
1966,Slides,3.7,Men,Flipkart,249,999,75.08%,198,21,98,27,27,12,34,1
4620,Women Maroon Heels Sandal,4.3,Women,Flipkart,567,1199,52.71%,807,114,485,177,61,41,43,0
1743,Slides,4.2,Women,Flipkart,309,499,38.08%,258,37,149,61,23,8,17,0
8181,"Running Shoes For Men  (Black, Brown)",3.9,Men,Flipkart,521,2250,76.84%,28320,4056,13673,5536,3842,1766,3503,0
13931,Women White Wedges Sandal,4.3,Women,Flipkart,474,999,52.55%,49,10,31,8,4,4,2,0
3379,Glitter Jutis For Women  (Black),3.3,Women,Flipkart,281,499,43.69%,29,3,10,6,4,2,7,0
13323,Jutis For Men  (Black),3.7,Men,Flipkart,270,499,45.89%,76,8,33,18,6,8,11,0
20970,Mocassin For Women  (Pink),4,Women,Flipkart,305,799,61.83%,206,28,103,42,29,11,18,1
11447,Men Blue Sports Sandal,4.1,Men,Flipkart,539,599,10.02%,269,37,134,77,21,13,24,0
2835,"Men Blue, Grey Casual Sandal",4.2,Men,Flipkart,636,749,15.09%,18326,2518,10038,4554,1930,663,1141,1
7830,Women Tan Heels Sandal,4.2,Women,Flipkart,759,999,24.02%,351,71,204,69,39,12,27,1
12580,"Ethnic Jutis For Women  (Beige, Gold)",4,Women,Flipkart,268,499,46.29%,893,131,493,144,114,44,102,0
